City,Name,Cuisine,Neighborhood,Address,Website,Lat,Lon,Place_ID,Google_Maps_URL,Google_Name,OpenTableUrl
New York/New Jersey,Muku,Japanese,TriBeCa,"412 Greenwich St Penthouse B, New York, NY 10013, USA",https://www.restaurantmuku.nyc/,40.7218848,-74.0099346,ChIJYTKtj2dZwokR3IYU3st5VuA,https://maps.google.com/?cid=16165241829004183260&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Muku,https://www.opentable.com/r/muku-new-york
New York/New Jersey,Parcelle Chinatown,Bar / Lounge / Bottle Service,Chinatown,"135 Division St, New York, NY 10002, USA",http://www.parcellewine.com/,40.714381,-73.9911544,ChIJI3VG1kxYwokRECoJD1lSvSY,https://maps.google.com/?cid=2791477886497401360&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Parcelle Chinatown,https://www.opentable.com/r/parcelle-chinatown
New York/New Jersey,Phoenix Palace,Chinese,Chinatown,"85 Bowery, New York, NY 10002, USA",http://phoenixpalaceny.com/,40.71682,-73.9952791,ChIJQfxkBwBbwokRdqZAdAUuTFc,https://maps.google.com/?cid=6290453380489848438&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Phoenix Palace,https://www.opentable.com/r/phoenix-palace-new-york
New York/New Jersey,Potluck Club,Chinese,Chinatown,"133 Chrystie St, New York, NY 10002, USA",https://thepotluckclubny.com/,40.719602,-73.9935919,ChIJ7yN3d6tZwokRATR9U3lAqLg,https://maps.google.com/?cid=13305955988902065153&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Potluck Club,https://www.opentable.com/r/potluck-club-new-york
New York/New Jersey,Razza - Jersey City,Pizzeria,Jersey City,"275 Grove St, Jersey City, NJ 07302, USA",http://razzanj.com/,40.7177776,-74.0442612,ChIJFSRtpLFQwokROP1exas0wNM,https://maps.google.com/?cid=15258253449886629176&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Razza,https://www.opentable.com/r/little-owl-west-village
New York/New Jersey,Red Hook Tavern,American,Red Hook,"329 Van Brunt St, Brooklyn, NY 11231, USA",http://www.redhooktavern.com/,40.6778606,-74.0120649,ChIJv0LelZRbwokRrUvqWn_7o98,https://maps.google.com/?cid=16115000416066489261&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Red Hook Tavern,https://www.opentable.com/r/red-hook-tavern-brooklyn
New York/New Jersey,Roscioli - The Roman Feast,Italian,Greenwich Village,"43 MacDougal St, New York, NY 10012, USA",https://rosciolinyc.com/,40.7277451,-74.0025839,ChIJ4_kdpBBZwokR7rsYae4xCxI,https://maps.google.com/?cid=1300187817461726190&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Roscioli NYC,https://www.opentable.com/r/roscioli-a-la-carte-new-york
New York/New Jersey,Sailor,Bistro,Fort Greene,"228 DeKalb Ave, Brooklyn, NY 11205, USA",https://www.sailor.nyc/,40.6893831,-73.9703111,ChIJ2xcAfQFbwokRSBBCp0svARQ,https://maps.google.com/?cid=1441485357710446664&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sailor,https://www.opentable.com/r/sailor-brooklyn
New York/New Jersey,SAPPE,Thai,Greenwich Village,"240 W 14th St, New York, NY 10011, USA",http://sappeisan.com/,40.7391403,-74.0018035,ChIJh3cIsH1ZwokRpskBmPrszuU,https://maps.google.com/?cid=16559433440924125606&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,SAPPEISAN,https://www.opentable.com/r/sappeisan-new-york
New York/New Jersey,Scarr's Pizza,Pizzeria,Chinatown,"35 Orchard St, New York, NY 10002, USA",http://www.scarrspizza.com/,40.7157238,-73.9916115,ChIJOUqatilawokRguvFSj0wX7Y,https://maps.google.com/?cid=13141275277496019842&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Scarr's Pizza,https://www.opentable.com/r/scarrs-pizza-new-york
New York/New Jersey,Strange Delight,Oyster Bar,Fort Greene,"63 Lafayette Ave, Brooklyn, NY 11217, USA",https://www.strangedelight.nyc/,40.6873624,-73.9760048,ChIJSZ__agBbwokRFqNZkOBfbsk,https://maps.google.com/?cid=14514644067160793878&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Strange Delight,https://www.opentable.com/r/strange-delight-brooklyn
New York/New Jersey,Sunn's,Korean,Chinatown,"139 Division St, New York, NY 10002, USA",https://sunnsnyc.com/,40.714377,-73.9909737,ChIJJbrdCQBbwokR0msB9eFOzEE,https://maps.google.com/?cid=4741251240099408850&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sunn’s,https://www.opentable.com/r/sunns-new-york
New York/New Jersey,Tolo,Chinese,Lower East Side,"28 Canal St, New York, NY 10002, USA",https://tolonyc.com/,40.7143377,-73.9905099,ChIJQSKt-VdbwokRRPjIjPe6XEA,https://maps.google.com/?cid=4637787288666437700&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Tolo,https://www.opentable.com/r/tolo-new-york
New York/New Jersey,Una Pizza Napoletana,Italian,Lower East Side,"175 Orchard St, New York, NY 10002, USA",https://unapizza.com/,40.7217573,-73.9886214,ChIJAbYL-YNZwokRIfs6jgmbXqg,https://maps.google.com/?cid=12132304911525935905&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Una Pizza Napoletana,https://www.opentable.com/r/una-pizza-napoletana-new-york
New York/New Jersey,Jeffrey's Grocery,American,Greenwich Village,172 Waverly Pl New York NY 10014,https://www.jeffreysgrocery.com/,40.7353,-74.0008,ChIJY8IyGJRZwokRW30RUHjKLBU,https://maps.google.com/?cid=1525816991859965275&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Jeffrey's Grocery,https://www.opentable.com/r/jeffreys-grocery-new-york
New York/New Jersey,Joseph Leonard,American,West Village,170 Waverly Pl New York NY 10014,https://www.josephleonard.com/,40.7353,-74.0009,ChIJ2fUkDpRZwokRUfmdRhH-Czg,https://maps.google.com/?cid=4038600841020438865&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Joseph Leonard,https://www.opentable.com/r/joseph-leonard-new-york
New York/New Jersey,Le B.,European,West Village,285 W 12th St New York NY 10014,https://www.restaurantleb.com/,40.7383,-74.0039,ChIJExJQMsdZwokR7a48kYV6EMg,https://maps.google.com/?cid=14416157121298869997&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Le B.,https://www.opentable.com/r/le-b-new-york
New York/New Jersey,Mitsuru,Japanese,Greenwich Village,37 Downing St New York NY 10014,https://www.mitsurunyc.com/,40.7287,-74.0042,ChIJ53izUQBZwokRJTNgBT_Et_o,https://maps.google.com/?cid=18066124205172208421&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Mitsuru,https://www.opentable.com/r/mitsuru-new-york
New York/New Jersey,Moody Tongue Sushi,Sushi,West Village,9 Jones St New York NY 10014,https://moodytongue.com/new-york/,40.7322,-74.0016,ChIJGUJaVtVZwokR3VU_JU2pedg,https://maps.google.com/?cid=15598684933176907229&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Moody Tongue Sushi,https://www.opentable.com/r/moody-tongue-sushi-new-york
New York/New Jersey,Parcelle Greenwich Village,Wine Bar,Greenwich Village,72 MacDougal St New York NY 10012,https://www.parcelle.com/,40.7284,-73.9997,ChIJFXVNUJxZwokRDhvP51t1PFQ,https://maps.google.com/?cid=6069855435380169486&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,Parcelle Greenwich Village,https://www.opentable.com/r/parcelle-greenwich-village-new-york
Oklahoma City,MAHT,Steakhouse,Oklahoma City,"519 NW 23rd St STE 111, Oklahoma City, OK 73103, USA",http://www.mahtokc.com/,35.4934397,-97.5211749,ChIJt7KLGCYXsocRXJGjM9vk8jo,https://maps.google.com/?cid=4247709028679127388&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,MAHT,https://www.opentable.com/r/maht-oklahoma-city
Oklahoma City,Perle Mesta,American,Oklahoma City,"One Park Ave, Oklahoma City, OK 73102, USA",https://www.perlemesta.com/,35.4688375,-97.5135602,ChIJPW2YqLcXsocR4DUiAEImBc8,https://maps.google.com/?cid=14917371405646575072&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Perle Mesta,https://www.opentable.com/r/perle-mesta-oklahoma-city
Oklahoma City,Osteria,Italian,Oklahoma City,"1704 NW 16th St, Oklahoma City, OK 73106, USA",http://www.osteriaokc.com/,35.4857921,-97.539191,ChIJSYwlrSgasocRazUMnmm9MHg,https://maps.google.com/?cid=8660630344754279787&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Osteria,https://www.opentable.com/r/osteria-oklahoma-city
Oklahoma City,Grey Sweater,Global International,Bricktown,"100 NE 4th St, Oklahoma City, OK 73104, USA",http://greysweaterokc.com/,35.4715216,-97.5097464,ChIJiy76hyQXsocR4d_rr26hR1U,https://maps.google.com/?cid=6145057713340276705&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Grey Sweater,https://www.opentable.com/r/grey-sweater-oklahoma-city
Oklahoma City,nonesuch,American,Midtown,"803 N Hudson Ave, Oklahoma City, OK 73102, USA",http://www.nonesuchokc.com/,35.475309,-97.5194138,ChIJFao4ITIXsocR2JuRCumzO4w,https://maps.google.com/?cid=10104868002421906392&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nonesuch,https://www.opentable.com/r/nonesuch-oklahoma-city-2
Oklahoma City,Birdies by Chef Kevin Lee,Contemporary Korean,Memorial Square,"2201 NW 150th St, Edmond, OK 73013, USA",https://www.birdiesokc.com/,35.6240489,-97.5514279,ChIJ189_7Q0dsocRxDztgSSchi0,https://maps.google.com/?cid=3280481059198549188&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Birdie's by Chef Kevin Lee,https://www.opentable.com/r/birdies-by-chef-kevin-lee-edmond
Orlando,The Pinery,Southern,Downtown Orlando,"295 NE Ivanhoe Blvd Suite A, Orlando, FL 32804, USA",http://thepineryorlando.com/,28.5657212,-81.3735066,ChIJwQne8wd754gRvBfDab1krMk,https://maps.google.com/?cid=14532100862303737788&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,The Pinery,https://www.opentable.com/r/the-pinery-orlando
Orlando,Norman's - Orlando,Steakhouse,I Drive / Sand Lake,"7924 Via Dellagio Way, Orlando, FL 32819, USA",http://www.normans.com/,28.450375,-81.491802,ChIJ0ciw2mx_54gRabOSL35dAgM,https://maps.google.com/?cid=216838528612610921&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Norman's Orlando,https://www.opentable.com/r/normans-orlando-4
Orlando,Primo,Italian,I Drive / Sand Lake,"4040 Central Florida Pkwy, Orlando, FL 32837, USA",https://www.marriott.com/hotels/hotel-information/restaurant/details/mcojw-jw-marriott-orlando-grande-lakes/123963/?scid=feed67b0-9a2f-4de1-8df6-114544116108,28.401495,-81.428293,ChIJ0Wka3wZ-54gRGuBE79OP9XA,https://maps.google.com/?cid=8139570041957179418&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Primo,https://www.opentable.com/r/whisper-creek-farm-the-kitchen-jw-marriot-grande-lakes-orlando
Orlando,Knife & Spoon,Steak,I Drive / Sand Lake,"4012 Central Florida Pkwy, Orlando, FL 32837, USA",https://www.knifeandspoonrc.com/,28.4057004,-81.4294527,ChIJm9FSv_1954gRJpYL4GtsNRM,https://maps.google.com/?cid=1384131671062451750&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Knife & Spoon,https://www.opentable.com/r/knife-and-spoon-orlando
Orlando,Charley's Steak House-Celebration FL,Steakhouse,Celebration,"2901 Parkway Blvd Suite 1A, Kissimmee, FL 34747, USA",http://www.charleyssteakhouse.com/,28.3340656,-81.5339691,ChIJCajzTEF_3YgRm-dlPoeo1DM,https://maps.google.com/?cid=3734795289817900955&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Charley's Steak House,https://www.opentable.com/r/little-owl-west-village
Philadelphia,SkyHigh,Cocktail Bar,Center City,"One N 19th St, Philadelphia, PA 19103, USA",https://www.skyhighphiladelphia.com/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-phi-fab-mid-seo-na&utm_content=na-na&utm_term=na,39.9563982,-75.1704389,ChIJBXexubHHxokR-vJPttmO90M,https://maps.google.com/?cid=4897540185506444026&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Skyhigh,https://www.opentable.com/r/skyhigh-philadelphia
Philadelphia,Vernick Fish,Cocktail Bar,Center City,"One N 19th St, Philadelphia, PA 19103, USA",https://www.vernickfish.com/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-phi-fab-mid-seo-na&utm_content=na-na&utm_term=na,39.9552879,-75.1707661,ChIJF4my1InHxokRTPC-VFN4RxE,https://maps.google.com/?cid=1245096121290649676&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vernick Fish,https://www.opentable.com/r/vernick-fish-philadelphia
Philadelphia,Friday Saturday Sunday,American,Center City,"261 S 21st St, Philadelphia, PA 19103, USA",http://fridaysaturdaysunday.com/,39.9489446,-75.1759667,ChIJf7rSRDjGxokR1cJYp_u6uv8,https://maps.google.com/?cid=18427246415346975445&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Friday Saturday Sunday,https://www.opentable.com/r/friday-saturday-sunday-philadelphia
Philadelphia,My Loup,French,Center City,"2005 Walnut St, Philadelphia, PA 19103, USA",http://myloupphl.com/,39.9508012,-75.1739867,ChIJf31Ku3nHxokRG2R6LRpXXFE,https://maps.google.com/?cid=5862656584873305115&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,My Loup,https://www.opentable.com/r/my-loup-philadelphia
Philadelphia,Pine Street Grill,American,Center City,"2227 Pine St, Philadelphia, PA 19103, USA",https://www.pinestreetgrill.com/,39.9474534,-75.1791826,ChIJ42KJS6zHxokR8Diq_QRoC4k,https://maps.google.com/?cid=9875100978584893680&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Pine Street Grill,https://www.opentable.com/r/pine-street-grill-philadelphia
Philadelphia,a.kitchen,French American,Center City,"135 S 18th St, Philadelphia, PA 19103, USA",http://www.akitchenandbar.com/,39.9503916,-75.1704008,ChIJCTJClDHGxokRyq9mPKfA1mc,https://maps.google.com/?cid=7482379655428091850&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,a.kitchen+bar,https://www.opentable.com/r/akitchen-philadelphia
Philadelphia,Her Place Supper Club,American,Center City,"1740 Sansom St, Philadelphia, PA 19103, USA",http://www.herplacephilly.com/,39.9507452,-75.1701679,ChIJMW-WlpXHxokRw9Sf2FaFXjE,https://maps.google.com/?cid=3557427363717305539&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Her Place Supper Club,https://www.opentable.com/r/her-place-supper-club-philadelphia
Philadelphia,Mawn,Cambodian,Bella Vista,"764 S 9th St, Philadelphia, PA 19147, USA",https://mawnphilly.com/,39.9399678,-75.1578975,ChIJ9equ8v_HxokRnlJXbZNx-nM,https://maps.google.com/?cid=8357116936547947166&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mawn,https://www.opentable.com/r/mawn-philadelphia
Philadelphia,Honeysuckle,American,North Broad,"631 N Broad St, Philadelphia, PA 19123, USA",http://www.honeysucklephl.com/,39.9645357,-75.1606417,ChIJuQXylo3HxokR0Rywya2Tshg,https://maps.google.com/?cid=1779647177387154641&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Honeysuckle Restaurant,https://www.opentable.com/r/honeysuckle-philadelphia
Philadelphia,Vetri Cucina - Philadelphia,Italian,Center City,"1312 Spruce St, Philadelphia, PA 19107, USA",http://www.vetricucina.com/,39.9467259,-75.1631772,ChIJY8A3VSTGxokRQBRpttIUSRU,https://maps.google.com/?cid=1533780043332392000&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vetri Cucina,https://www.opentable.com/r/vetri
Philadelphia,High Street Restaurant & Bar,American,Center City,"101 S 9th St Suite 106, Philadelphia, PA 19107, USA",http://www.highstreetphilly.com/,39.9494611,-75.1554684,ChIJjaJHUYTIxokR6hUWfTrQpu4,https://maps.google.com/?cid=17196661176786097642&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,High Street Restaurant & Bar,https://www.opentable.com/r/high-street-restaurant-and-bar-philadelphia
Philadelphia,Almanac,Cocktail Bar,Old City,"310 Market St Second Floor, Philadelphia, PA 19106, USA",http://almanacphilly.com/,39.9500962,-75.1462398,ChIJ9XsiToTIxokRH_KKvc2Y9Eo,https://maps.google.com/?cid=5401109862539784735&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Almanac,https://www.opentable.com/r/almanac-philadelphia
Philadelphia,Tabachoy,Filipino,South Philly,"932 S 10th St, Philadelphia, PA 19147, USA",https://www.tabachoyphilly.com/,39.9383395,-75.1597938,ChIJjdncyAu5xokRLQl8Hb923qU,https://maps.google.com/?cid=11952121024293374253&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Tabachoy,https://www.opentable.com/r/tabachoy-philadelphia
Philadelphia,Ogawa Sushi & Kappo Omakase,Sushi,Old City,"310 Market St First Floor, Philadelphia, PA 19106, USA",https://www.ogawaphilly.com/,39.9500962,-75.1462398,ChIJVUndUNPJxokRF-ccjoNlEiw,https://maps.google.com/?cid=3175712302949000983&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Ogawa Sushi & Kappo,https://www.opentable.com/r/ogawa-sushi-and-kappo-omakase-philadelphia
Phoenix,Fat Ox,Italian,Central Scottsdale,"6316 N Scottsdale Rd, Scottsdale, AZ 85253, USA",https://www.ilovefatox.com/,33.5306626,-111.9263469,ChIJaQjRkRQLK4cR0TPbTzeCR6E,https://maps.google.com/?cid=11621400537527432145&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Fat Ox,https://www.opentable.com/r/fat-ox-scottsdale
Phoenix,Wrigley Mansion - Geordie's,American,Biltmore,"2501 E Telawa Trail, Phoenix, AZ 85016, USA",http://www.wrigleymansion.com/,33.5234362,-112.0269296,ChIJFQj0IEcNK4cROTC_Wd_Rre0,https://maps.google.com/?cid=17126575715173478457&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Geordie's at Wrigley Mansion,https://www.opentable.com/r/wrigley-mansion-geordies-phoenix
Phoenix,The Mission – Old Town Scottsdale,Latin American,Old Town Scottsdale,"3815 N Brown Ave, Scottsdale, AZ 85251, USA",https://www.themissionaz.com/,33.49184,-111.9242954,ChIJDdNrlMALK4cRA3sbU-Dkxzw,https://maps.google.com/?cid=4379720814759213827&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,The Mission Old Town,https://www.opentable.com/r/the-mission-old-town-scottsdale
Phoenix,Christopher's at Wrigley Mansion,Contemporary French,Biltmore,"2501 E Telawa Trail, Phoenix, AZ 85016, USA",http://wrigleymansion.com/christophers/,33.5228514,-112.0267977,ChIJ_T4sdGwNK4cRMTe0TiyYxeU,https://maps.google.com/?cid=16556806921163913009&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Christopher’s at Wrigley Mansion,https://www.opentable.com/r/christophers-at-wrigley-mansion-phoenix
Phoenix,Lom Wong,Thai,West Phoenix,"218 E Portland St, Phoenix, AZ 85004, USA",http://www.lomwongaz.com/,33.4601904,-112.0704312,ChIJ9XCqD8ATK4cR740G54zx61Q,https://maps.google.com/?cid=6119250106186632687&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Lom Wong,https://www.opentable.com/r/lom-wong-phoenix
Phoenix,Chilte,Contemporary Mexican,West Phoenix,"765 Grand Ave, Phoenix, AZ 85007, USA",https://www.chiltephx.com/,33.452812,-112.0845473,ChIJlfuBDSITK4cRI5pb4EA8W3E,https://maps.google.com/?cid=8168188598506199587&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chilte,https://www.opentable.com/r/chilte-phoenix
Phoenix,Course,American,Central Scottsdale,"7366 E Shea Blvd Suite 106, Scottsdale, AZ 85260, USA",https://courserestaurantaz.com/,33.5841115,-111.9223001,ChIJj67OJA51K4cRaJY1lDLhU5U,https://maps.google.com/?cid=10760191542069401192&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Course Restaurant,https://www.opentable.com/r/course-scottsdale
Phoenix,Latha Restaurant,Contemporary American,Downtown Phoenix,"628 E Adams St, Phoenix, AZ 85004, USA",https://www.lathaphx.com/,33.4495883,-112.065452,ChIJ_SJvbs8TK4cRtRALGSjh9Uw,https://maps.google.com/?cid=5545586078511730869&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,LATHA,https://www.opentable.com/r/latha-restaurant-phoenix
Pittsburgh,ELEVEN,American,Downtown,"1150 Smallman St, Pittsburgh, PA 15222, USA",http://www.elevenck.com/,40.4460652,-79.993172,ChIJWc78NOLzNIgRcQKCaa4pSCU,https://maps.google.com/?cid=2686443006797677169&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Eleven,https://www.opentable.com/eleven
Portland,Dolly Olive & Bar Dolly,Italian,Downtown,"527 SW 12th Ave, Portland, OR 97205, USA",http://dollyolivepdx.com/?utm_source=google-gmb-maps&utm_medium=gmb-website-button&utm_campaign=locl.io&utm_content=607740b1-c177-4d9d-8348-0cfbeba45699,45.5213826,-122.6839138,ChIJRafABQ8LlVQRK_PdEH4464Q,https://maps.google.com/?cid=9577811146633507627&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Dolly Olive,https://www.opentable.com/r/dolly-olive-portland
Portland,Oma's Hideaway,Indonesian / Malaysian,Southeast Portland,"3131 SE Division St, Portland, OR 97202, USA",http://omashideaway.com/,45.5049916,-122.6328854,ChIJ9Y056PihlVQRIV8suzu2aQI,https://maps.google.com/?cid=173870428290047777&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Oma's Hideaway,https://www.opentable.com/r/omas-hideaway-portland
Portland,Shalom Y'all,Mediterranean,Southeast Portland,"117 SE Taylor St #101, Portland, OR 97214, USA",http://www.shalomyallpdx.com/?utm_source=google-gmb-maps&utm_medium=gmb-website-button&utm_campaign=locl.io&utm_content=1e7967f7-164b-40c4-8d50-5ed83ed84e64,45.5152063,-122.6643926,ChIJw6Ll0gsKlVQRvZW9KVDP2Rc,https://maps.google.com/?cid=1718632676023178685&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Shalom Y'all,https://www.opentable.com/r/shalom-yall-portland
Portland,Arden,Contemporary American,Northwest Portland,"417 NW 10th Ave, Portland, OR 97209, USA",https://www.ardenpdx.com/,45.5260526,-122.681367,ChIJiR7c4gEKlVQR6sk4VSxK2QU,https://maps.google.com/?cid=421449594404653546&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Arden Restaurant Portland,https://www.opentable.com/r/arden-portland
Portland,Canard - Burnside,Contemporary American,Northeast Portland,"734 E Burnside St, Portland, OR 97214, USA",https://www.canardrestaurant.com/,45.522799,-122.6579997,ChIJN9nCjKWglVQRnr-YstaX95c,https://maps.google.com/?cid=10950387967349800862&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Canard,https://www.opentable.com/r/canard-burnside-portland
Portland,L'Orange,Mediterranean,Southeast Portland,"2005 SE 11th Ave, Portland, OR 97214, USA",http://www.lorangepdx.com/,45.5085199,-122.6549276,ChIJPV5W7FgLlVQRTbpl_7-POoc,https://maps.google.com/?cid=9744258798555871821&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,L’ Orange,https://www.opentable.com/r/lorange-portland
