name,city,state,country,address,website,lat,lon,place_id,google_maps_url,google_name
Alexander's Garden Restaurant,Naples,FL,USA,"4077 Tamiami Trl N # D101, Naples, FL 34103, USA",http://www.alexandersnaples.com/,26.1962058,-81.8008927,ChIJGwyJqyIe24gR7s0-w1JQpLE,https://maps.google.com/?cid=12800444357287005678&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Alexander's Garden Restaurant
Amore Ristorante,Naples,FL,USA,"4681 Tamiami Trl N, Naples, FL 34103, USA",http://www.amoreristorante.com/,26.2038154,-81.8010173,ChIJzxCy9xUe24gRHKJFLOF1J8c,https://maps.google.com/?cid=14350568347610227228&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Amore Ristorante
Aqua fifth,Naples,FL,USA,"862 5th Ave S, Naples, FL 34102, USA",http://www.aquafifth.com/,26.1415748,-81.7954406,ChIJke_tg57h2ogRUCPn57Ozbco,https://maps.google.com/?cid=14586512353394107216&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Aqua
Aqua North Naples,Naples,FL,USA,"2348 Immokalee Rd, Naples, FL 34110, USA",https://www.aquafifth.com/,26.2706662,-81.7732122,ChIJXwv-3IYd24gRF6LctOdwF8M,https://maps.google.com/?cid=14057828902334407191&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Aqua North Naples
Bar Tulia Mercato,Naples,FL,USA,"9118 Strada Pl, Naples, FL 34108, USA",http://www.bartulia.com/,26.2527436,-81.7977749,ChIJ9z0AJu8f24gRV7ukaW8cABA,https://maps.google.com/?cid=1152952769446198103&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Bar Tulia Mercato
Barbatella Naples,Naples,FL,USA,"1290 3rd St S, Naples, FL 34102, USA",http://barbatellanaples.com/,26.1311681,-81.801931,ChIJVcvXwQzh2ogRjBYe4Zb4y-Y,https://maps.google.com/?cid=16630659375901316748&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Barbatella
Bicyclette Cookshop,Naples,FL,USA,"819 Vanderbilt Beach Rd, Naples, FL 34108, USA",https://www.bicyclettecookshop.com/,26.2522369,-81.8053256,ChIJH5tUw-se24gR129n3ldPsn8,https://maps.google.com/?cid=9201504227483414487&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Bicyclette Cookshop
Bleu Provence,Naples,FL,USA,"1234 8th St S, Naples, FL 34102, USA",http://www.bleuprovencenaples.com/,26.132439,-81.795087,ChIJu5U_VXHh2ogRCvqN8PRRC6c,https://maps.google.com/?cid=12036804541527489034&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Bleu Provence
CASA COTZELLI ISLANDWALK,Naples,FL,USA,"6175 Towncenter Cir, Naples, FL 34119, USA",https://casacotzelli.com/,26.2509883,-81.7115825,ChIJR7mYrOQd24gRvYQi-JLKRoE,https://maps.google.com/?cid=9315355611839497405&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Casa Cotzelli
Casa Neri,Naples,FL,USA,"382 5th Ave S, Naples, FL 34102, USA",http://www.casanerinaples.com/,26.1408377,-81.8019051,ChIJEbGdOa7h2ogRHTK_gswMA7U,https://maps.google.com/?cid=13043283018301518365&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,CASA NERI
Divieto Ristorante - Estero,Naples,FL,USA,"23161 Village Shops Way, Estero, FL 33928, USA",https://www.divietoristorante.com/,26.4017069,-81.8077045,ChIJV8GJwxMX24gRx66x2W554Zw,https://maps.google.com/?cid=11304450056682319559&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Divieto Ristorante - Estero
Grappino,Naples,FL,USA,"90 9th St N, Naples, FL 34102, USA",https://grappinonaples.com/,26.1482976,-81.7954137,ChIJJ5-mYTbh2ogR3Dq-ua61XHo,https://maps.google.com/?cid=8817121932529777372&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Grappino
Island Gypsy Cafe and Marina Bar,Naples,FL,USA,"292 Capri Blvd, Naples, FL 34113, USA",https://theislandgypsy.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,25.9834857,-81.724763,ChIJjWK-Y4Xv2ogR8YkMXGkYlY4,https://maps.google.com/?cid=10274144965710612977&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Island Gypsy Cafe & Marina Bar
J. Alexander's Naples,Naples,FL,USA,"8860 Tamiami Trl N, Naples, FL 34108, USA",https://jalexanders.com/,26.2490026,-81.8004325,ChIJMUIaS3Mf24gRwKUZynW2v7Q,https://maps.google.com/?cid=13024329264396871104&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,J. Alexander's Restaurant
Kareem’s Lebanese Kitchen,Naples,FL,USA,"4270 Tamiami Trl E ste 18, Naples, FL 34112, USA",http://kareemskitchen.com/,26.1159934,-81.757059,ChIJAYTbg8Dj2ogRxKpMWNQlaww,https://maps.google.com/?cid=894850544907889348&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Kareem's Lebanese Kitchen
LoLa 41 Naples,Naples,FL,USA,"560 9th St S, Naples, FL 34102, USA",https://www.lola41.com/location/lola-41-naples/,26.1412322,-81.7948916,ChIJ9ceP_p3h2ogR2aKYe_NnbdQ,https://maps.google.com/?cid=15307005003950498521&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,LoLa 41 Naples
Lujack's,Naples,FL,USA,"7935 Airport Rd N #20, Naples, FL 34109, USA",http://lujacks.com/,26.2421403,-81.7707635,ChIJOfn0fvId24gRCUsvtipQxaQ,https://maps.google.com/?cid=11872984137007581961&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Lujack's Steaks. Chops. Seafood.
Molto Trattoria,Naples,FL,USA,"368 5th Ave S, Naples, FL 34102, USA",http://www.moltonaples.com/,26.1408889,-81.8020167,ChIJe6QOSKDh2ogR2wfh83bG61M,https://maps.google.com/?cid=6047145138875074523&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Molto Trattoria
Moura Bistro,Naples,FL,USA,"3369 Pine Ridge Rd #105, Naples, FL 34109, USA",http://www.mourabistro.com/,26.2122962,-81.7500786,ChIJ1ch5c7wd24gRRJ_dyP1ydmg,https://maps.google.com/?cid=7527330261518622532&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Moura Bistro
Old Vines Naples at Mercato,Naples,FL,USA,"9105 Strada Pl Suite 3125, Naples, FL 34108, USA",https://oldvines.net/mercato,26.2542348,-81.7994193,ChIJXa4cq_Uf24gR901XrTu9vNA,https://maps.google.com/?cid=15041104919519514103&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Old Vines Naples at Mercato
Osteria Tulia,Naples,FL,USA,"466 5th Ave S, Naples, FL 34102, USA",http://www.osteriatulia.com/,26.1409701,-81.8008242,ChIJFa0FKaDh2ogRc_0cPuCe8pg,https://maps.google.com/?cid=11021045924080975219&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Osteria Tulia
Real Seafood Company - Coconut Point,Naples,FL,USA,"8001 Plaza del Lago Dr #113, Estero, FL 33928, USA",https://realseafoodcorestaurant.com/,26.4069266,-81.8085298,ChIJRyoj-4gX24gRvUzX4Is6aHk,https://maps.google.com/?cid=8748306648614259901&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Real Seafood Company Coconut Point
Sea Salt Naples,Naples,FL,USA,"1186 3rd St S, Naples, FL 34102, USA",http://seasaltnaples.com/,26.1324042,-81.8022471,ChIJp-Z3mQzh2ogRLZyfV3MShoc,https://maps.google.com/?cid=9765513128600116269&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sea Salt
The Bay House,Naples,FL,USA,"799 Walkerbilt Rd, Naples, FL 34110, USA",https://www.bayhousenaples.com/,26.2813275,-81.8037637,ChIJEbIJ3TQZ24gRvKCw_ieEGZg,https://maps.google.com/?cid=10959936475494391996&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,The Bay House Restaurant
The Local,Naples,FL,USA,"5323 Airport-Pulling Rd, Naples, FL 34109, USA",https://thelocalnaples.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,26.212508,-81.770498,ChIJZem1p9wd24gRnGg8l409hLs,https://maps.google.com/?cid=13511992460355332252&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,The Local Restaurant
The MED,Naples,FL,USA,"3929 Bayshore Dr, Naples, FL 34112, USA",http://www.themednaples.com/,26.117144,-81.7700935,ChIJO9b_SLHj2ogRNv57JtpC9nk,https://maps.google.com/?cid=8788285227576065590&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,The MED Restaurant artisanal eatery
The Supper Club,Naples,FL,USA,"2355 Vanderbilt Beach Rd #158, Naples, FL 34109, USA",https://oldvines.net/supperclub,26.2462483,-81.7720625,ChIJTdAxno0d24gRhzVtFL2BNNQ,https://maps.google.com/?cid=15290989283921180039&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,The Supper Club
The Vine Room Naples,Naples,FL,USA,"465 5th Ave S, Naples, FL 34102, USA",https://www.vineroom.com/,26.1413724,-81.8008716,ChIJTVWITTHh2ogRow_M05q2Wfs,https://maps.google.com/?cid=18111708152541745059&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,The Vine Room Naples
Trattoria Angela,Naples,FL,USA,"835 Vanderbilt Beach Rd, Naples, FL 34108, USA",https://trattoriaangela.com/,26.2521063,-81.8048958,ChIJ6wCldt8f24gRHCZgmfEyYVw,https://maps.google.com/?cid=6656657737472026140&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Trattoria Angela Naples
Tulia Italian Steak,Naples,FL,USA,"365 5th Ave S, Naples, FL 34102, USA",https://tuliaitaliansteak.com/,26.1411969,-81.8023957,ChIJu9KCTqDh2ogRrmoO6eZVkvg,https://maps.google.com/?cid=17911473118246759086&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Tulia Italian Steak
Uncle Julio's - Naples,Naples,FL,USA,"2096 9th St N, Naples, FL 34102, USA",http://unclejulios.com/,26.1709413,-81.7987986,ChIJVcEXXrfh2ogREeMEo7Fva8g,https://maps.google.com/?cid=14441759438828528401&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Uncle Julio's Naples
USS Nemo Restaurant,Naples,FL,USA,"3745 Tamiami Trl N, Naples, FL 34103, USA",http://ussnemorestaurant.com/,26.1911467,-81.8005938,ChIJGSdHWh8e24gRcAJlW16RQ6s,https://maps.google.com/?cid=12340867238371590768&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,USS Nemo Restaurant
Veranda E,Naples,FL,USA,"290 5th Ave S, Naples, FL 34102, USA",http://hotelescalante.com/veranda-e/about/,26.1402389,-81.8033194,ChIJG_0wWKDh2ogRG5IrXRn7AGk,https://maps.google.com/?cid=7566323460338323995&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Veranda E
La Cigogne,Narrowsburg,NY,USA,"90 Main St, Narrowsburg, NY 12764, USA",http://www.lacigogneny.com/,41.6079199,-75.0616166,ChIJ9ST1kcVT24kRmiHeqUpuW2s,https://maps.google.com/?cid=7735898051895501210&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,La Cigogne
The Laundrette,Narrowsburg,NY,USA,"20 5th St, Narrowsburg, NY 12764, USA",http://thelaundrette.xyz/,41.6073231,-75.0625486,ChIJnyNhOH5T24kRc9USAj3Vzrs,https://maps.google.com/?cid=13532988388299429235&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,The Laundrette
1 Kitchen Nashville,Nashville,TN,USA,"710 Demonbreun St, Nashville, TN 37203, USA",https://www.1hotels.com/nashville/taste/1-kitchen?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp,36.1571666,-86.7806609,ChIJbdaom7ZnZIgR97DA7vwiLS4,https://maps.google.com/?cid=3327354169429373175&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1 Kitchen
1865 Club,Nashville,TN,USA,"610 21st Ave N #10, Nashville, TN 37203, USA",http://1865club.com/,36.1594194,-86.8068417,ChIJMa7S6lpnZIgR3GXz2aLlj0g,https://maps.google.com/?cid=5228650180004505052&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1865 Club
5th & Taylor,Nashville,TN,USA,"1411 5th Ave N, Nashville, TN 37208, USA",http://www.5thandtaylor.com/,36.1786161,-86.7906044,ChIJC9pi7gJnZIgRAWa1ituSjTg,https://maps.google.com/?cid=4075074709462803969&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5th & Taylor
Almost Friday,Nashville,TN,USA,"415 4th Ave S Suite 1, Nashville, TN 37201, USA",https://www.almostfridaynash.com/,36.156147,-86.774454,ChIJ02zg2TZnZIgRLhJwFQWLs3o,https://maps.google.com/?cid=8841563347409179182&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Almost Friday Sporting Club
answer.,Nashville,TN,USA,"132 46th Ave N, Nashville, TN 37209, USA",http://www.answerrestaurant.com/,36.1439363,-86.8415597,ChIJ73ANZl1hZIgRrtMXwcBTFbs,https://maps.google.com/?cid=13480773146941838254&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,answer. restaurant
Audrey,Nashville,TN,USA,"809 Meridian St, Nashville, TN 37207, USA",https://www.audreynashville.com/,36.1845002,-86.7679777,ChIJcYvTRy9nZIgRUV2mzYjLCx0,https://maps.google.com/?cid=2092990240269950289&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Audrey
Boqueria - Nashville,Nashville,TN,USA,"5005 Broadway, Nashville, TN 37203, USA",https://boqueriarestaurant.com/location/nsh-fifth-broadway/?utm_source=organic&utm_medium=gmb,36.1610367,-86.7791034,ChIJ67FeYvZnZIgRqEvYc8NuWsQ,https://maps.google.com/?cid=14148742965079067560&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Boqueria Fifth + Broadway
Bungalow 10,Nashville,TN,USA,"1910 Belcourt Ave, Nashville, TN 37212, USA",https://www.bungalow10dining.com/,36.1369811,-86.7992986,ChIJl89GFWdnZIgREzwdIcT0yh4,https://maps.google.com/?cid=2218854889639722003&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Bungalow 10 Dining
Butcher & Bee - Nashville,Nashville,TN,USA,"902 Main St, Nashville, TN 37206, USA",https://www.butcherandbee.com/nashville,36.1758957,-86.7568201,ChIJl4d3qsxnZIgRNDFlj8W0hvw,https://maps.google.com/?cid=18196430105044398388&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Butcher & Bee
Butchertown Hall,Nashville,TN,USA,"1416 4th Ave N, Nashville, TN 37208, USA",http://www.butchertownhall.com/,36.1797733,-86.7891622,ChIJEViNrgNnZIgRSHIhfKR6U-Y,https://maps.google.com/?cid=16596743898666201672&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Butchertown Hall
Caffe Nonna,Nashville,TN,USA,"4427 Murphy Rd, Nashville, TN 37209, USA",https://www.caffenonna.com/,36.1407919,-86.8401646,ChIJhzpmzl1hZIgRTN1nC1p8eI8,https://maps.google.com/?cid=10338149670809230668&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Caffe Nonna
Calacas Mexican Cuisine,Nashville,TN,USA,"411 Korean Veterans Blvd, Nashville, TN 37203, USA",https://www.calacasnashville.com/,36.1564038,-86.7754677,ChIJWy_fWVJnZIgR_Pi8bARTl4Y,https://maps.google.com/?cid=9698311601034950908&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Calacas Mexican Cuisine
Carne Mare,Nashville,TN,USA,"300 12th Ave S, Nashville, TN 37203, USA",https://www.carnemarenashville.com/,36.1527415,-86.7847737,ChIJ98WSgupnZIgRcy8xlP0Juok,https://maps.google.com/?cid=9924255713581936499&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Carne Mare
Chief's on Broadway,Nashville,TN,USA,"200 Broadway, Nashville, TN 37201, USA",https://www.chiefsonbroadway.com/,36.1619481,-86.775512,ChIJ80oDFS9nZIgRzUAll2PIcxE,https://maps.google.com/?cid=1257569051029618893&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chief's on Broadway
City Winery Nashville Restaurant & Wine Bar,Nashville,TN,USA,"609 Lafayette St, Nashville, TN 37203, USA",https://citywinery.com/pages/locations/nashville,36.152287,-86.7762891,ChIJTwipTGdmZIgRaP6FSk00Heg,https://maps.google.com/?cid=16725582097691311720&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,City Winery Nashville
Culaccino Nashville Yards,Nashville,TN,USA,"900 Commerce St, Nashville, TN 37203, USA",https://www.culaccinotn.com/,36.159992,-86.784007,ChIJhUw4EeJnZIgR0Dv3c02-_eM,https://maps.google.com/?cid=16428496255584779216&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Culaccino Italian Restaurant + Bar
Culture + Co.,Nashville,TN,USA,"3820 Charlotte Ave #134, Nashville, TN 37209, USA",http://www.cultureandco.com/,36.1529766,-86.8326415,ChIJc2-vpidhZIgRKzqB2rXhkjU,https://maps.google.com/?cid=3860396001781168683&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Culture + Co.
Drusie & Darr by Jean-Georges,Nashville,TN,USA,"231 6th Ave N, Nashville, TN 37219, USA",https://www.thehermitagehotel.com/nashville-dining/jean-georges-restaurant/,36.163685,-86.7825982,ChIJOcuyESpnZIgRmVAVtDRJueQ,https://maps.google.com/?cid=16481284802047463577&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Drusie & Darr by Jean-Georges
Ella's by Christian Petroni,Nashville,TN,USA,"210 Molloy St, Nashville, TN 37201, USA",https://www.ellason2nd.com/,36.159167,-86.7738051,ChIJkzRsO29nZIgRVovHrTp9C40,https://maps.google.com/?cid=10163354675068767062&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Ella’s by Christian Petroni
Fancypants,Nashville,TN,USA,"921 Dickerson Pike, Nashville, TN 37207, USA",https://www.wearefancypants.com/,36.1884827,-86.7728119,ChIJWde5MABnZIgRNkOPjuuTm5c,https://maps.google.com/?cid=10924487961035621174&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Fancypants
Fishmonger Neuhoff,Nashville,TN,USA,"1316 Adams St #112, Nashville, TN 37208, USA",https://fishmongergroup.com/,36.1806271,-86.7830506,ChIJY6AZUgBnZIgR_qoq5Tgx6yU,https://maps.google.com/?cid=2732331719363046142&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Fishmonger
Fonda on 12th - Nashville,Nashville,TN,USA,"2316 12th Ave S, Nashville, TN 37204, USA",https://www.fondanashville.com/,36.1267252,-86.7890985,ChIJDyQs9kxlZIgRFe3BjNhJ9cM,https://maps.google.com/?cid=14120273401113341205&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Fonda on 12th | Nashville
Green Hills Grille,Nashville,TN,USA,"2002 Richard Jones Rd #104A, Nashville, TN 37215, USA",https://www.ghgrille.com/,36.1049944,-86.8120966,ChIJyTROOndkZIgR4gQCN7Uu_rk,https://maps.google.com/?cid=13402200896948012258&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Green Hills Grille
Halls Catch,Nashville,TN,USA,"1600 West End Ave, Nashville, TN 37203, USA",https://www.hallscatchnashville.com/,36.1545728,-86.7936956,ChIJSWTDKv1nZIgRJmpc3TY9LQQ,https://maps.google.com/?cid=300964055955040806&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Halls Catch Nashville
Halls Chophouse - Nashville,Nashville,TN,USA,"1600 West End Ave Suite 101, Nashville, TN 37203, USA",http://hallschophousenashville.com/,36.1544193,-86.7935358,ChIJ-_e4ikdnZIgRNtqMjxUZAv4,https://maps.google.com/?cid=18303219415980497462&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Halls Chophouse Nashville
Harriet's - Nashville,Nashville,TN,USA,"710 Demonbreun St 19th Floor, Nashville, TN 37203, USA",https://www.1hotels.com/nashville/taste/harriets-rooftop?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp,36.1573418,-86.7807481,ChIJU0OUhPdnZIgRQ_GQuh-RDwc,https://maps.google.com/?cid=508784848376230211&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Harriet's Rooftop
Henley,Nashville,TN,USA,"2023 Broadway, Nashville, TN 37203, USA",https://www.henleynashville.com/,36.1484984,-86.7987884,ChIJyUce8pZmZIgRXw-NDDiFL4I,https://maps.google.com/?cid=9380863024611266399&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Henley
Husk Nashville,Nashville,TN,USA,"37 Rutledge St, Nashville, TN 37210, USA",http://www.husknashville.com/,36.1553156,-86.7698728,ChIJI8FYhUJmZIgRasB5ff6LRQI,https://maps.google.com/?cid=163690886611976298&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Husk Nashville
IL Forno,Nashville,TN,USA,"1414 3rd Ave S, Nashville, TN 37210, USA",http://www.ilfornowoodfired.com/,36.1411041,-86.7626183,ChIJcSGij79nZIgRdKC46Gzdtl4,https://maps.google.com/?cid=6824885745157185652&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,IL Forno
J. Alexander's Franklin,Nashville,TN,USA,"1721 Galleria Blvd, Franklin, TN 37067, USA",https://jalexanders.com/,35.963896,-86.8112463,ChIJ7QkWOeN7ZIgRQll7tLVOw8g,https://maps.google.com/?cid=14466492970368194882&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,J. Alexander's Restaurant
"J. Alexander's Nashville, White Bridge Road",Nashville,TN,USA,"73 White Bridge Rd #130, Nashville, TN 37205, USA",https://jalexanders.com/,36.1299981,-86.8561424,ChIJ2wy3NdFjZIgRjLjvsNh0FLg,https://maps.google.com/?cid=13264355276543211660&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,J. Alexander's Restaurant
J. Alexander’s Downtown Nashville,Nashville,TN,USA,"2609 West End Ave, Nashville, TN 37203, USA",https://jalexanders.com/,36.1456349,-86.8105481,ChIJE3Ayz7pmZIgRb_LgtGYfHJ4,https://maps.google.com/?cid=11393015683322278511&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,J. Alexander's Restaurant
Liberty Common,Nashville,TN,USA,"207 1st Ave S, Nashville, TN 37201, USA",http://www.liberty-common.com/,36.1597724,-86.7730134,ChIJUcaokohnZIgRLQw9YVtYFj8,https://maps.google.com/?cid=4545918023373753389&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Liberty Common
Lockeland Table,Nashville,TN,USA,"1520 Woodland St, Nashville, TN 37206, USA",http://www.lockelandtable.com/,36.1766745,-86.7420872,ChIJ5c8HXdVnZIgRCaINuy6gsLc,https://maps.google.com/?cid=13236255427409060361&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Lockeland Table
